,0
10594,1
10595,0
10596,1
10597,1
10598,1
10599,1
10600,1
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,1
10610,0
10611,0
10612,0
10613,0
10614,1
10615,1
10616,0
10617,0
10618,0
10619,1
10620,0
10621,1
10622,0
10623,1
10624,1
10625,0
10626,1
10627,1
10628,1
10629,1
10630,0
10631,0
10632,1
10633,0
10634,1
10635,0
10636,1
10637,1
10638,0
10639,0
10640,0
10641,1
10642,1
10643,1
10644,1
10645,0
10646,1
10647,1
10648,0
10649,1
10650,1
10651,0
10652,0
10653,0
10654,0
10655,1
10656,1
10657,1
10658,0
10659,0
10660,1
10661,1
10662,0
10663,0
10664,0
10665,1
10666,0
10667,0
10668,1
10669,0
10670,1
10671,1
10672,1
10673,1
10674,1
10675,0
10676,1
10677,0
10678,1
10679,1
10680,1
10681,0
10682,1
10683,1
10684,1
10685,0
10686,1
10687,1
10688,1
10689,0
10690,0
10691,0
10692,0
10693,1
10694,1
10695,1
10696,1
10697,1
10698,1
10699,1
10700,0
10701,1
10702,0
10703,1
10704,1
10705,1
10706,0
10707,0
10708,1
10709,0
10710,1
10711,1
10712,0
10713,0
10714,0
10715,1
10716,1
10717,1
10718,0
10719,1
10720,1
10721,0
10722,1
10723,1
10724,1
10725,1
10726,1
10727,0
10728,1
10729,0
10730,1
10731,0
10732,1
10733,1
10734,0
10735,0
10736,0
10737,1
10738,1
10739,1
10740,0
10741,0
10742,0
10743,0
10744,1
10745,1
10746,0
10747,1
10748,1
10749,0
10750,1
10751,1
10752,0
10753,0
10754,0
10755,1
10756,1
10757,1
10758,1
10759,1
10760,0
10761,1
10762,1
10763,0
10764,1
10765,0
10766,1
10767,0
10768,0
10769,1
10770,0
10771,1
10772,0
10773,0
10774,1
10775,0
10776,0
10777,0
10778,0
10779,0
10780,1
10781,0
10782,1
10783,1
10784,1
10785,0
10786,0
10787,1
10788,0
10789,0
10790,1
10791,1
10792,1
10793,1
10794,0
10795,0
10796,1
10797,0
10798,0
10799,1
10800,1
10801,0
10802,1
10803,0
10804,0
10805,1
10806,1
10807,1
10808,0
10809,1
10810,0
10811,1
10812,1
10813,0
10814,1
10815,0
10816,1
10817,0
10818,0
10819,0
10820,1
10821,0
10822,1
10823,1
10824,1
10825,1
10826,0
10827,1
10828,1
10829,0
10830,0
10831,0
10832,1
10833,1
10834,0
10835,0
10836,0
10837,0
10838,0
10839,1
10840,0
10841,1
10842,0
10843,0
10844,1
10845,0
10846,1
10847,1
10848,1
10849,1
10850,0
10851,0
10852,0
10853,1
10854,0
10855,1
10856,0
10857,1
10858,0
10859,0
10860,0
10861,0
10862,0
10863,1
10864,0
10865,1
10866,0
10867,0
10868,1
10869,0
10870,1
10871,1
10872,0
10873,1
10874,0
10875,0
10876,0
10877,1
10878,0
10879,1
10880,0
10881,0
10882,1
10883,0
10884,0
10885,1
10886,1
10887,0
10888,1
10889,1
10890,1
10891,0
10892,1
10893,0
10894,1
10895,0
10896,1
10897,1
10898,1
10899,0
10900,1
10901,1
10902,1
10903,0
10904,0
10905,1
10906,1
10907,1
10908,1
10909,1
10910,0
10911,0
10912,0
10913,1
10914,0
10915,1
10916,1
10917,0
10918,1
10919,1
10920,1
10921,0
10922,0
10923,0
10924,1
10925,1
10926,0
10927,1
10928,0
10929,0
10930,0
10931,1
10932,0
10933,0
10934,1
10935,0
10936,1
10937,1
10938,0
10939,1
10940,1
10941,0
10942,1
10943,0
10944,0
10945,1
10946,0
10947,0
10948,1
10949,1
10950,1
10951,0
10952,1
10953,1
10954,0
10955,0
10956,0
10957,1
10958,0
10959,1
10960,1
10961,0
10962,1
10963,0
10964,1
10965,0
10966,0
10967,1
10968,1
10969,1
10970,1
10971,0
10972,0
10973,0
10974,1
10975,0
10976,1
10977,1
10978,0
10979,1
10980,1
10981,1
10982,1
10983,0
10984,0
10985,0
10986,1
10987,0
10988,1
10989,1
10990,0
10991,0
10992,0
10993,0
10994,1
10995,0
10996,1
10997,1
10998,0
10999,0
11000,1
11001,1
11002,1
11003,1
11004,0
11005,1
11006,0
11007,1
11008,1
11009,0
11010,0
11011,0
11012,1
11013,1
11014,0
11015,1
11016,1
11017,1
11018,0
11019,0
11020,1
11021,0
11022,0
11023,1
11024,0
11025,1
11026,1
11027,0
11028,0
11029,0
11030,0
11031,1
11032,0
11033,0
11034,1
11035,1
11036,0
11037,0
11038,0
11039,1
11040,0
11041,1
11042,1
11043,0
11044,1
11045,1
11046,1
11047,1
11048,0
11049,1
11050,0
11051,0
11052,1
11053,0
11054,1
11055,1
11056,0
11057,1
11058,1
11059,1
11060,1
11061,0
11062,1
11063,1
11064,1
11065,1
11066,0
11067,0
11068,0
11069,1
11070,1
11071,0
11072,0
11073,0
11074,0
11075,1
11076,0
11077,1
11078,0
11079,0
11080,0
11081,0
11082,1
11083,1
11084,1
11085,0
11086,0
11087,0
11088,0
11089,1
11090,0
11091,0
11092,1
11093,0
11094,0
11095,1
11096,1
11097,1
11098,1
11099,1
11100,1
11101,0
11102,0
11103,0
11104,1
11105,1
11106,1
11107,1
11108,0
11109,1
11110,0
11111,1
11112,1
11113,0
11114,0
11115,1
11116,0
11117,1
11118,1
11119,1
11120,0
11121,1
11122,1
11123,0
11124,0
11125,0
11126,0
11127,0
11128,1
11129,1
11130,1
11131,0
11132,0
11133,1
11134,1
11135,0
11136,0
11137,1
11138,0
11139,0
11140,1
11141,0
11142,0
11143,1
11144,1
11145,1
11146,1
11147,0
11148,0
11149,0
11150,1
11151,1
11152,1
11153,0
11154,1
11155,0
11156,0
11157,0
11158,1
11159,0
11160,0
11161,1
11162,1
11163,1
11164,1
11165,0
11166,0
11167,0
11168,0
11169,0
11170,1
11171,0
11172,0
11173,1
11174,0
11175,1
11176,0
11177,1
11178,1
11179,1
11180,1
11181,0
11182,0
11183,1
11184,1
11185,1
11186,1
11187,1
11188,1
11189,1
11190,1
11191,1
11192,1
11193,0
11194,0
11195,1
11196,0
11197,1
11198,0
11199,0
11200,0
11201,0
11202,1
11203,0
11204,1
11205,1
11206,0
11207,0
11208,0
11209,0
11210,0
11211,0
11212,0
11213,1
11214,1
11215,1
11216,1
11217,0
11218,0
11219,1
11220,1
11221,1
11222,1
11223,1
11224,1
11225,0
11226,1
11227,0
11228,0
11229,1
11230,0
11231,0
11232,1
11233,0
11234,1
11235,0
11236,0
11237,0
11238,1
11239,0
11240,0
11241,1
11242,1
11243,0
11244,1
11245,0
11246,1
11247,0
11248,0
11249,0
11250,0
11251,1
11252,1
11253,0
11254,1
11255,1
11256,0
11257,1
11258,0
11259,0
11260,0
11261,0
11262,0
11263,0
11264,0
11265,0
11266,1
11267,0
11268,0
11269,0
11270,0
11271,0
11272,1
11273,0
11274,1
11275,0
11276,1
11277,0
11278,1
11279,1
11280,0
11281,0
11282,0
11283,0
11284,1
11285,1
11286,1
11287,1
11288,0
11289,0
11290,1
11291,1
11292,1
11293,1
11294,0
11295,1
11296,1
11297,1
11298,0
11299,1
11300,0
11301,0
11302,1
11303,1
11304,1
11305,0
11306,1
11307,1
11308,1
11309,1
11310,0
11311,1
11312,1
11313,1
11314,1
11315,1
11316,0
11317,1
11318,0
11319,1
11320,0
11321,1
11322,0
11323,1
11324,0
11325,1
11326,0
11327,1
11328,1
11329,1
11330,0
11331,0
11332,0
11333,1
11334,0
11335,1
11336,0
11337,1
11338,0
11339,0
11340,0
11341,1
11342,1
11343,0
11344,1
11345,1
11346,1
11347,1
11348,0
11349,1
11350,0
11351,1
11352,0
11353,1
11354,0
11355,1
11356,0
11357,1
11358,1
11359,1
11360,1
11361,1
11362,0
11363,1
11364,0
11365,1
11366,1
11367,1
11368,1
11369,0
11370,0
11371,0
11372,0
11373,0
11374,0
11375,0
11376,1
11377,1
11378,0
11379,1
11380,1
11381,1
11382,0
11383,0
11384,0
11385,1
11386,1
11387,1
11388,1
11389,0
11390,1
11391,1
11392,1
11393,0
11394,0
11395,0
11396,0
11397,1
11398,1
11399,0
11400,0
11401,1
11402,1
11403,0
11404,0
11405,1
11406,1
11407,1
11408,0
11409,0
11410,0
11411,0
11412,1
11413,0
11414,1
11415,0
11416,0
11417,1
11418,0
11419,1
11420,1
11421,1
11422,1
11423,1
11424,0
11425,1
11426,0
11427,0
11428,1
11429,0
11430,1
11431,0
11432,1
11433,0
11434,0
11435,0
11436,0
11437,1
11438,0
11439,1
11440,0
11441,1
11442,1
11443,1
11444,0
11445,1
11446,0
11447,0
11448,1
11449,1
11450,0
11451,0
11452,1
11453,1
11454,1
11455,0
11456,1
11457,1
11458,0
11459,1
11460,0
11461,1
11462,0
11463,0
11464,1
11465,1
11466,1
11467,1
11468,1
11469,1
11470,1
11471,0
11472,0
11473,0
11474,0
11475,0
11476,1
11477,1
11478,1
11479,1
11480,1
11481,1
11482,0
11483,0
11484,1
11485,1
11486,1
11487,1
11488,1
11489,1
11490,1
11491,0
11492,1
11493,1
11494,1
11495,0
11496,0
11497,1
11498,0
11499,1
11500,0
11501,1
11502,0
11503,1
11504,0
11505,0
11506,1
11507,0
11508,0
11509,0
11510,0
11511,0
11512,1
11513,0
11514,1
11515,1
11516,1
11517,0
11518,1
11519,1
11520,0
11521,1
11522,1
11523,1
11524,0
11525,1
11526,1
11527,1
11528,1
11529,1
11530,0
11531,1
11532,1
11533,0
11534,0
11535,1
11536,0
11537,0
11538,1
11539,0
11540,0
11541,0
11542,1
11543,0
11544,0
11545,1
11546,1
11547,0
11548,1
11549,0
11550,1
11551,1
11552,1
11553,0
11554,1
11555,1
11556,0
11557,1
11558,0
11559,1
11560,1
11561,1
11562,1
11563,0
11564,0
11565,0
11566,0
11567,1
11568,1
11569,1
11570,1
11571,1
11572,1
11573,0
11574,1
11575,1
11576,1
11577,0
11578,1
11579,1
11580,1
11581,1
11582,1
11583,1
11584,1
11585,1
11586,1
11587,1
11588,0
11589,0
11590,1
11591,0
11592,1
11593,1
11594,0
11595,0
11596,0
11597,1
11598,0
11599,0
11600,0
11601,0
11602,0
11603,1
11604,0
11605,1
11606,0
11607,1
11608,0
11609,0
11610,0
11611,1
11612,1
11613,1
11614,1
11615,1
11616,0
11617,1
11618,0
11619,0
11620,1
11621,1
11622,0
11623,0
11624,1
11625,1
11626,1
11627,1
11628,1
11629,1
11630,0
11631,0
11632,1
11633,1
11634,0
11635,0
11636,1
11637,1
11638,0
11639,1
11640,0
11641,1
11642,0
11643,1
11644,0
11645,1
11646,1
11647,0
11648,1
11649,1
11650,1
11651,0
11652,0
11653,0
11654,0
11655,1
11656,1
11657,1
11658,1
11659,1
11660,1
11661,1
11662,1
11663,1
11664,1
11665,1
11666,0
11667,0
11668,1
11669,0
11670,1
11671,1
11672,1
11673,0
11674,1
11675,0
11676,0
11677,1
11678,1
11679,0
11680,0
11681,1
11682,0
11683,1
11684,0
11685,0
11686,1
11687,1
11688,1
11689,0
11690,1
11691,1
11692,0
11693,0
11694,1
11695,1
11696,0
11697,1
11698,0
11699,1
11700,0
11701,1
11702,0
11703,1
11704,0
11705,1
11706,1
11707,0
11708,0
11709,1
11710,1
11711,0
11712,1
11713,1
11714,1
11715,0
11716,0
11717,1
11718,1
11719,1
11720,1
11721,0
11722,0
11723,0
11724,0
11725,0
11726,0
11727,1
11728,0
11729,0
11730,1
11731,1
11732,1
11733,0
11734,1
11735,0
11736,1
11737,0
11738,1
11739,1
11740,1
11741,1
11742,0
11743,1
11744,1
11745,0
11746,1
11747,1
11748,0
11749,1
11750,1
11751,1
11752,1
11753,0
11754,1
11755,0
11756,0
11757,0
11758,1
11759,0
11760,0
11761,1
11762,0
11763,1
11764,0
11765,0
11766,0
11767,1
11768,0
11769,1
11770,0
11771,1
11772,0
11773,1
11774,1
11775,1
11776,0
11777,0
11778,0
11779,1
11780,1
11781,1
11782,1
11783,0
11784,0
11785,0
11786,1
11787,1
11788,0
11789,0
11790,1
11791,1
11792,1
11793,1
11794,0
11795,1
11796,1
11797,1
11798,1
11799,0
11800,1
11801,1
11802,0
11803,1
11804,1
11805,1
11806,0
11807,1
11808,0
11809,0
11810,1
11811,1
11812,0
11813,1
11814,0
11815,1
11816,0
11817,1
11818,0
11819,1
11820,1
11821,0
11822,1
11823,1
11824,1
11825,0
11826,1
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,1
11834,0
11835,0
11836,0
11837,1
11838,0
11839,0
11840,1
11841,1
11842,1
11843,0
11844,0
11845,0
11846,0
11847,0
11848,1
11849,0
11850,1
11851,0
11852,0
11853,1
11854,1
11855,1
11856,1
11857,1
11858,1
11859,1
11860,0
11861,1
11862,0
11863,0
11864,1
11865,1
11866,1
11867,1
11868,0
11869,1
11870,1
11871,0
11872,1
11873,1
11874,0
11875,1
11876,1
11877,1
11878,0
11879,1
11880,1
11881,1
11882,1
11883,0
11884,1
11885,1
11886,0
11887,1
11888,0
11889,0
11890,0
11891,1
11892,1
11893,0
11894,0
11895,0
11896,1
11897,1
11898,1
11899,1
11900,0
11901,1
11902,1
11903,0
11904,0
11905,1
11906,0
11907,1
11908,1
11909,1
11910,0
11911,1
11912,1
11913,0
11914,0
11915,0
11916,0
11917,0
11918,1
11919,1
11920,1
11921,1
11922,0
11923,0
11924,1
11925,1
11926,0
11927,0
11928,0
11929,1
11930,1
11931,1
11932,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,0
11941,1
11942,1
11943,1
11944,0
11945,0
11946,0
11947,1
11948,0
11949,1
11950,0
11951,1
11952,0
11953,0
11954,1
11955,1
11956,1
11957,1
11958,0
11959,1
11960,0
11961,0
11962,1
11963,1
11964,1
11965,1
11966,1
11967,1
11968,0
11969,1
11970,0
11971,0
11972,0
11973,1
11974,1
11975,0
11976,1
11977,1
11978,1
11979,0
11980,0
11981,0
11982,0
11983,1
11984,1
11985,0
11986,1
11987,0
11988,0
11989,1
11990,0
11991,1
11992,1
11993,1
11994,1
11995,1
11996,1
11997,1
11998,1
11999,0
12000,0
12001,1
12002,1
12003,0
12004,1
12005,1
12006,0
12007,0
12008,0
12009,0
12010,1
12011,0
12012,1
12013,1
12014,1
12015,1
12016,1
12017,1
12018,0
12019,0
12020,1
12021,1
12022,1
12023,0
12024,0
12025,0
12026,1
12027,0
12028,0
12029,0
12030,0
12031,1
12032,1
12033,1
12034,0
12035,0
12036,0
12037,0
12038,1
12039,0
12040,0
12041,1
12042,1
12043,1
12044,1
12045,0
12046,0
12047,1
12048,1
12049,0
12050,0
12051,1
12052,1
12053,1
12054,1
12055,0
12056,0
12057,0
12058,0
12059,1
12060,1
12061,1
12062,1
12063,0
12064,0
12065,1
12066,0
12067,1
12068,0
12069,0
12070,1
12071,0
12072,0
12073,0
12074,0
12075,1
12076,1
12077,0
12078,1
12079,1
12080,1
12081,1
12082,1
12083,0
12084,1
12085,1
12086,1
12087,1
12088,0
12089,1
12090,0
12091,1
12092,1
12093,0
12094,0
12095,1
12096,0
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,1
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,1
12111,0
12112,1
12113,1
12114,0
12115,0
12116,1
12117,0
12118,0
12119,0
12120,1
12121,0
12122,0
12123,1
12124,1
12125,0
12126,0
12127,1
12128,1
12129,1
12130,1
12131,1
12132,1
12133,0
12134,0
12135,0
12136,0
12137,1
12138,1
12139,1
12140,0
12141,0
12142,1
12143,1
12144,1
12145,1
12146,1
12147,1
12148,0
12149,0
12150,1
12151,1
12152,1
12153,1
12154,0
12155,0
12156,1
12157,1
12158,0
12159,0
12160,1
12161,0
12162,0
12163,1
12164,0
12165,0
12166,1
12167,0
12168,1
12169,1
12170,1
12171,1
12172,0
12173,1
12174,0
12175,1
12176,1
12177,1
12178,1
12179,0
12180,0
12181,0
12182,1
12183,1
12184,0
12185,0
12186,1
12187,1
12188,1
12189,1
12190,1
12191,0
12192,1
12193,0
12194,1
12195,0
12196,1
12197,0
12198,1
12199,1
12200,1
12201,1
12202,0
12203,1
12204,1
12205,0
12206,1
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,0
12214,0
12215,0
12216,0
12217,0
12218,0
12219,0
12220,1
12221,0
12222,0
12223,1
12224,0
12225,1
12226,1
12227,0
12228,0
12229,0
12230,0
12231,1
12232,1
12233,1
12234,1
12235,1
12236,0
12237,0
12238,0
12239,0
12240,0
12241,0
12242,1
12243,0
12244,0
12245,1
12246,1
12247,0
12248,0
12249,0
12250,0
12251,0
12252,1
12253,1
12254,0
12255,1
12256,1
12257,1
12258,0
12259,0
12260,1
12261,1
12262,0
12263,0
12264,0
12265,1
12266,0
12267,1
12268,1
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,1
12277,1
12278,0
12279,0
12280,0
12281,1
12282,1
12283,0
12284,1
12285,0
12286,1
12287,1
12288,1
12289,0
12290,1
12291,0
12292,1
12293,1
12294,0
12295,1
12296,0
12297,0
12298,0
12299,1
12300,1
12301,1
12302,1
12303,0
12304,1
12305,1
12306,0
12307,0
12308,1
12309,1
12310,1
12311,1
12312,1
12313,0
12314,1
12315,1
12316,1
12317,1
12318,1
12319,1
12320,0
12321,0
12322,1
12323,1
12324,0
12325,0
12326,1
12327,0
12328,0
12329,1
12330,1
12331,0
12332,0
12333,1
12334,0
12335,1
12336,0
12337,0
12338,1
12339,1
12340,0
12341,0
12342,1
12343,0
12344,1
12345,1
12346,0
12347,1
12348,1
12349,1
12350,1
12351,1
12352,1
12353,0
12354,1
12355,1
12356,1
12357,0
12358,1
12359,0
12360,1
12361,0
12362,0
12363,0
12364,0
12365,1
12366,1
12367,0
12368,1
12369,1
12370,0
12371,0
12372,1
12373,1
12374,1
12375,0
12376,1
12377,0
12378,1
12379,0
12380,0
12381,1
12382,1
12383,0
12384,1
12385,1
12386,1
12387,0
12388,0
12389,0
12390,1
12391,0
12392,0
12393,0
12394,0
12395,1
12396,0
12397,1
12398,0
12399,0
12400,1
12401,0
12402,1
12403,1
12404,0
12405,1
12406,0
12407,1
12408,0
12409,0
12410,0
12411,1
12412,0
12413,0
12414,1
12415,0
12416,0
12417,0
12418,0
12419,1
12420,1
12421,1
12422,1
12423,1
12424,1
12425,1
12426,1
12427,1
12428,0
12429,0
12430,0
12431,1
12432,1
12433,0
12434,0
12435,0
12436,1
12437,1
12438,1
12439,0
12440,0
12441,0
12442,0
12443,0
12444,1
12445,0
12446,1
12447,1
12448,1
12449,0
12450,0
12451,0
12452,1
12453,0
12454,0
12455,1
12456,1
12457,0
12458,1
12459,1
12460,0
12461,1
12462,0
12463,1
12464,0
12465,0
12466,0
12467,1
12468,1
12469,0
12470,1
12471,1
12472,1
12473,0
12474,1
12475,1
12476,1
12477,0
12478,1
12479,0
12480,0
12481,1
12482,0
12483,0
12484,1
12485,1
12486,0
12487,1
12488,0
12489,1
12490,0
12491,0
12492,1
12493,1
12494,0
12495,0
12496,1
12497,1
12498,0
12499,0
12500,0
12501,1
12502,0
12503,1
12504,1
12505,1
12506,1
12507,1
12508,0
12509,0
12510,1
12511,1
12512,1
12513,0
12514,1
12515,1
12516,0
12517,1
12518,1
12519,1
12520,0
12521,0
12522,1
12523,0
12524,1
12525,0
12526,1
12527,1
12528,1
12529,0
12530,0
12531,1
12532,0
12533,0
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,0
12541,0
12542,1
12543,0
12544,1
12545,0
12546,0
12547,1
12548,1
12549,1
12550,0
12551,0
12552,1
12553,1
12554,1
12555,1
12556,1
12557,0
12558,0
12559,0
12560,1
12561,0
12562,0
12563,0
12564,0
12565,1
12566,0
12567,1
12568,0
12569,1
12570,1
12571,1
12572,1
12573,0
12574,1
12575,0
12576,1
12577,0
12578,0
12579,0
12580,1
12581,1
12582,0
12583,1
12584,0
12585,0
12586,1
12587,0
12588,1
12589,0
12590,1
12591,1
12592,1
12593,1
12594,1
12595,0
12596,0
12597,0
12598,0
12599,0
12600,1
12601,1
12602,1
12603,0
12604,1
12605,1
12606,0
12607,1
12608,0
12609,0
12610,1
12611,1
12612,1
12613,1
12614,0
12615,1
12616,1
12617,0
12618,1
12619,1
12620,1
12621,1
12622,0
12623,0
12624,1
12625,0
12626,0
12627,0
12628,1
12629,0
12630,1
12631,0
12632,0
12633,1
12634,1
12635,0
12636,0
12637,1
12638,1
12639,0
12640,0
12641,0
12642,0
12643,1
12644,1
12645,0
12646,0
12647,1
12648,0
12649,0
12650,1
12651,1
12652,1
12653,1
12654,0
12655,1
12656,1
12657,1
12658,0
12659,0
12660,1
12661,1
12662,1
12663,1
12664,1
12665,1
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,1
12673,1
12674,0
12675,0
12676,0
12677,1
12678,1
12679,0
12680,0
12681,0
12682,0
12683,0
12684,0
12685,0
12686,0
12687,0
12688,1
12689,0
12690,1
12691,1
12692,1
12693,1
12694,0
12695,0
12696,1
12697,1
12698,1
12699,0
12700,1
12701,1
12702,0
12703,1
12704,1
12705,1
12706,0
12707,0
12708,1
12709,1
12710,0
12711,0
12712,1
12713,1
12714,0
12715,0
12716,0
12717,0
12718,1
12719,0
12720,0
12721,1
12722,1
12723,1
12724,1
12725,1
12726,1
12727,1
12728,1
12729,1
12730,0
12731,0
12732,0
12733,0
12734,1
12735,0
12736,0
12737,1
12738,1
12739,1
12740,1
12741,1
12742,0
12743,0
12744,0
12745,1
12746,0
12747,1
12748,0
12749,0
12750,1
12751,1
12752,1
12753,1
12754,0
12755,1
12756,1
12757,0
12758,0
12759,1
12760,1
12761,0
12762,1
12763,1
12764,1
12765,1
12766,1
12767,1
12768,0
12769,0
12770,0
12771,1
12772,0
12773,1
12774,0
12775,0
12776,0
12777,0
12778,0
12779,1
12780,0
12781,1
12782,0
12783,1
12784,1
12785,1
12786,1
12787,0
12788,1
12789,0
12790,1
12791,0
12792,1
12793,0
12794,0
12795,0
12796,0
12797,1
12798,0
12799,1
12800,1
12801,0
12802,0
12803,1
12804,1
12805,0
12806,1
12807,1
12808,0
12809,0
12810,1
12811,1
12812,1
12813,1
12814,1
12815,0
12816,0
12817,1
12818,1
12819,1
12820,1
12821,1
12822,0
12823,0
12824,1
12825,0
12826,1
12827,1
12828,1
12829,1
12830,1
12831,1
12832,0
12833,1
12834,0
12835,0
12836,1
12837,0
12838,1
12839,0
12840,0
12841,1
12842,1
12843,1
12844,0
12845,1
12846,1
12847,1
12848,1
12849,1
12850,1
12851,0
12852,0
12853,0
12854,1
12855,0
12856,1
12857,0
12858,1
12859,1
12860,1
12861,0
12862,1
12863,1
12864,1
12865,1
12866,0
12867,0
12868,1
12869,1
12870,0
12871,1
12872,1
12873,0
12874,1
12875,1
12876,0
12877,0
12878,0
12879,1
12880,1
12881,1
12882,1
12883,0
12884,1
12885,0
12886,0
12887,0
12888,1
12889,1
12890,0
12891,0
12892,0
12893,1
12894,0
12895,1
12896,1
12897,1
12898,0
12899,1
12900,1
12901,1
12902,0
12903,1
12904,0
12905,1
12906,0
12907,1
12908,0
12909,1
12910,1
12911,0
12912,0
12913,1
12914,1
12915,0
12916,1
12917,1
12918,1
12919,0
12920,1
12921,0
12922,1
12923,1
12924,0
12925,1
12926,0
12927,1
12928,1
12929,1
12930,1
12931,0
12932,0
12933,1
12934,1
12935,1
12936,1
12937,0
12938,0
12939,1
12940,1
12941,1
12942,1
12943,0
12944,1
12945,1
12946,1
12947,0
12948,1
12949,0
12950,0
12951,1
12952,0
12953,0
12954,1
12955,0
12956,1
12957,1
12958,0
12959,0
12960,0
12961,1
12962,0
12963,0
12964,1
12965,1
12966,0
12967,0
12968,1
12969,0
12970,1
12971,0
12972,0
12973,0
12974,0
12975,1
12976,1
12977,0
12978,0
12979,0
12980,0
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,1
12988,1
12989,1
12990,1
12991,0
12992,0
12993,1
12994,0
12995,1
12996,1
12997,1
12998,1
12999,1
13000,0
13001,0
13002,1
13003,1
13004,1
13005,1
13006,1
13007,0
13008,1
13009,0
13010,0
13011,1
13012,0
13013,0
13014,0
13015,0
13016,0
13017,1
13018,1
13019,0
13020,1
13021,0
13022,1
13023,0
13024,0
13025,0
13026,1
13027,1
13028,1
13029,0
13030,0
13031,1
13032,1
13033,1
13034,0
13035,0
13036,0
13037,0
13038,0
13039,0
13040,1
13041,1
13042,0
13043,1
13044,1
13045,0
13046,0
13047,0
13048,0
13049,0
13050,0
13051,0
13052,0
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,1
13063,0
13064,0
13065,1
13066,1
13067,1
13068,0
13069,0
13070,0
13071,1
13072,1
13073,0
13074,1
13075,0
13076,0
13077,0
13078,0
13079,1
13080,0
13081,1
13082,0
13083,1
13084,1
13085,0
13086,1
13087,1
13088,0
13089,0
13090,0
13091,1
13092,1
13093,1
13094,0
13095,0
13096,1
13097,0
13098,0
13099,1
13100,0
13101,0
13102,1
13103,1
13104,0
13105,0
13106,0
13107,1
13108,0
13109,1
13110,0
13111,1
13112,0
13113,1
13114,1
13115,1
13116,0
13117,1
13118,0
13119,1
13120,1
13121,0
13122,0
13123,1
13124,0
13125,0
13126,0
13127,1
13128,1
13129,0
13130,0
13131,1
13132,1
13133,1
13134,0
13135,1
13136,1
13137,0
13138,0
13139,1
13140,1
13141,1
13142,1
13143,0
13144,1
13145,0
13146,1
13147,1
13148,1
13149,1
13150,1
13151,1
13152,0
13153,0
13154,1
13155,0
13156,0
13157,1
13158,1
13159,1
13160,0
13161,1
13162,1
13163,1
13164,1
13165,1
13166,1
13167,1
13168,0
13169,1
13170,0
13171,1
13172,1
13173,1
13174,1
13175,1
13176,1
13177,1
13178,0
13179,1
13180,1
13181,1
13182,0
13183,0
13184,1
13185,0
13186,1
13187,1
13188,1
13189,1
13190,1
13191,0
13192,1
13193,1
13194,1
13195,1
13196,0
13197,1
13198,0
13199,1
13200,1
13201,1
13202,0
13203,0
13204,0
13205,1
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,0
13213,0
13214,0
13215,1
13216,0
13217,1
13218,0
13219,0
13220,0
13221,0
13222,1
13223,0
13224,0
13225,1
13226,0
13227,1
13228,0
13229,0
13230,1
13231,0
13232,0
13233,0
13234,0
13235,1
13236,1
13237,1
13238,0
13239,1
13240,1
13241,1
13242,0
13243,1
13244,0
13245,0
13246,1
13247,0
13248,1
13249,1
13250,0
13251,0
13252,0
13253,0
13254,1
13255,0
13256,0
13257,1
13258,0
13259,0
13260,1
13261,1
13262,1
13263,1
13264,0
13265,1
13266,0
13267,0
13268,0
13269,1
13270,1
13271,0
13272,0
13273,1
13274,1
13275,0
13276,1
13277,1
13278,0
13279,0
13280,0
13281,1
13282,0
13283,0
13284,1
13285,0
13286,1
13287,1
13288,0
13289,0
13290,1
13291,1
13292,0
13293,0
13294,1
13295,1
13296,1
13297,0
13298,1
13299,1
13300,0
13301,1
13302,0
13303,0
13304,1
13305,0
13306,1
13307,1
13308,0
13309,1
13310,1
13311,1
13312,0
13313,0
13314,0
13315,1
13316,1
13317,0
13318,0
13319,0
13320,0
13321,0
13322,0
13323,1
13324,0
13325,1
13326,1
13327,1
13328,1
13329,0
13330,1
13331,0
13332,0
13333,1
13334,0
13335,0
13336,1
13337,1
13338,1
13339,0
13340,1
13341,0
13342,0
13343,1
13344,0
13345,0
13346,1
13347,0
13348,0
13349,0
13350,1
13351,0
13352,0
13353,1
13354,1
13355,1
13356,0
13357,1
13358,1
13359,0
13360,1
13361,1
13362,1
13363,1
13364,1
13365,0
13366,1
13367,1
13368,1
13369,1
13370,0
13371,1
13372,0
13373,0
13374,0
13375,0
13376,1
13377,0
13378,1
13379,1
13380,0
13381,0
13382,0
13383,1
13384,0
13385,1
13386,0
13387,0
13388,0
13389,0
13390,1
13391,1
13392,1
